calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728435797,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 44391
calibration_task-0-time-of-doTask: 1302073990676
calibration_task-0-time-of-keypress: 1302074035798
calibration_task-0-time-of-showCharacters: 1302073991407
calibration_task-1-keypress: {""altKey"":false,""charCode"":119,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728445138,""which"":119}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 6747
calibration_task-1-time-of-doTask: 1302074036804
calibration_task-1-time-of-keypress: 1302074045139
calibration_task-1-time-of-showCharacters: 1302074038392
calibration_task-10-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728478677,""which"":98}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 503
calibration_task-10-time-of-doTask: 1302074077022
calibration_task-10-time-of-keypress: 1302074078677
calibration_task-10-time-of-showCharacters: 1302074078174
calibration_task-11-keypress: {""altKey"":false,""charCode"":109,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728481596,""which"":109}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 939
calibration_task-11-time-of-doTask: 1302074079678
calibration_task-11-time-of-keypress: 1302074081597
calibration_task-11-time-of-showCharacters: 1302074080658
calibration_task-12-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728484492,""which"":107}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 865
calibration_task-12-time-of-doTask: 1302074082600
calibration_task-12-time-of-keypress: 1302074084492
calibration_task-12-time-of-showCharacters: 1302074083627
calibration_task-13-keypress: {""altKey"":false,""charCode"":117,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728487091,""which"":117}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 637
calibration_task-13-time-of-doTask: 1302074085490
calibration_task-13-time-of-keypress: 1302074087092
calibration_task-13-time-of-showCharacters: 1302074086455
calibration_task-14-keypress: {""altKey"":false,""charCode"":121,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728490355,""which"":121}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 681
calibration_task-14-time-of-doTask: 1302074088084
calibration_task-14-time-of-keypress: 1302074090355
calibration_task-14-time-of-showCharacters: 1302074089674
calibration_task-15-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728492922,""which"":106}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 499
calibration_task-15-time-of-doTask: 1302074091350
