calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726963007,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 3466
calibration_task-0-time-of-doTask: 1302072558198
calibration_task-0-time-of-keypress: 1302072563009
calibration_task-0-time-of-showCharacters: 1302072559543
calibration_task-1-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726972079,""which"":97}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 6525
calibration_task-1-time-of-doTask: 1302072564021
calibration_task-1-time-of-keypress: 1302072572080
calibration_task-1-time-of-showCharacters: 1302072565555
calibration_task-10-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726998119,""which"":97}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 546
calibration_task-10-time-of-doTask: 1302072596931
calibration_task-10-time-of-keypress: 1302072598119
calibration_task-10-time-of-showCharacters: 1302072597573
calibration_task-11-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727000998,""which"":97}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 354
calibration_task-11-time-of-doTask: 1302072599671
calibration_task-11-time-of-keypress: 1302072600998
calibration_task-11-time-of-showCharacters: 1302072600644
calibration_task-12-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727003470,""which"":97}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 330
calibration_task-12-time-of-doTask: 1302072602010
calibration_task-12-time-of-keypress: 1302072603471
calibration_task-12-time-of-showCharacters: 1302072603141
calibration_task-13-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727005975,""which"":97}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 307
calibration_task-13-time-of-doTask: 1302072604517
calibration_task-13-time-of-keypress: 1302072605975
calibration_task-13-time-of-showCharacters: 1302072605668
calibration_task-14-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727011023,""which"":97}
calibration_task-14-keypress_before_show_prompt_count: 1
calibration_task-14-reaction-time: 479
calibration_task-14-time-of-doTask: 1302072607023
calibration_task-14-time-of-keypress: 1302072611023
calibration_task-14-time-of-showCharacters: 1302072610544
calibration_task-15-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727013736,""which"":97}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 306
calibration_task-15-time-of-doTask: 1302072612031
calibration_task-15-time-of-keypress: 1302072613736
calibration_task-15-time-of-showCharacters: 1302072613430
calibration_task-16-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727016325,""which"":97}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 354
calibration_task-16-time-of-doTask: 1302072614817
calibration_task-16-time-of-keypress: 1302072616326
calibration_task-16-time-of-showCharacters: 1302072615972
calibration_task-17-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727018877,""which"":97}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 519
calibration_task-17-time-of-doTask: 1302072617324
calibration_task-17-time-of-keypress: 1302072618878
calibration_task-17-time-of-showCharacters: 1302072618359
calibration_task-18-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727021669,""which"":97}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 354
calibration_task-18-time-of-doTask: 1302072619878
calibration_task-18-time-of-keypress: 1302072621670
calibration_task-18-time-of-showCharacters: 1302072621316
calibration_task-19-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727024149,""which"":97}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 450
calibration_task-19-time-of-doTask: 1302072622675
calibration_task-19-time-of-keypress: 1302072624150
calibration_task-19-time-of-showCharacters: 1302072623700
calibration_task-2-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726975302,""which"":97}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 1460
calibration_task-2-time-of-doTask: 1302072573127
calibration_task-2-time-of-keypress: 1302072575302
calibration_task-2-time-of-showCharacters: 1302072573842
calibration_task-20-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727026655,""which"":97}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 295
calibration_task-20-time-of-doTask: 1302072625152
calibration_task-20-time-of-keypress: 1302072626655
calibration_task-20-time-of-showCharacters: 1302072626360
calibration_task-21-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727028906,""which"":97}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 617
calibration_task-21-time-of-doTask: 1302072627660
calibration_task-21-time-of-keypress: 1302072628906
calibration_task-21-time-of-showCharacters: 1302072628289
calibration_task-22-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727031629,""which"":97}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 287
calibration_task-22-time-of-doTask: 1302072629931
calibration_task-22-time-of-keypress: 1302072631630
calibration_task-22-time-of-showCharacters: 1302072631343
calibration_task-23-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727034581,""which"":97}
calibration_task-23-keypress_before_show_prompt_count: 0
calibration_task-23-reaction-time: 401
calibration_task-23-time-of-doTask: 1302072632640
calibration_task-23-time-of-keypress: 1302072634582
calibration_task-23-time-of-showCharacters: 1302072634181
calibration_task-24-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727037071,""which"":97}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 535
calibration_task-24-time-of-doTask: 1302072635579
calibration_task-24-time-of-keypress: 1302072637071
calibration_task-24-time-of-showCharacters: 1302072636536
calibration_task-3-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726977414,""which"":97}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 305
calibration_task-3-time-of-doTask: 1302072576313
calibration_task-3-time-of-keypress: 1302072577415
calibration_task-3-time-of-showCharacters: 1302072577110
calibration_task-4-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726979541,""which"":97}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 497
calibration_task-4-time-of-doTask: 1302072578426
calibration_task-4-time-of-keypress: 1302072579542
calibration_task-4-time-of-showCharacters: 1302072579045
calibration_task-5-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726984070,""which"":97}
calibration_task-5-keypress_before_show_prompt_count: 1
calibration_task-5-reaction-time: 1090
calibration_task-5-time-of-doTask: 1302072580536
calibration_task-5-time-of-keypress: 1302072584072
calibration_task-5-time-of-showCharacters: 1302072582982
calibration_task-6-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726987053,""which"":97}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 476
calibration_task-6-time-of-doTask: 1302072585089
calibration_task-6-time-of-keypress: 1302072587054
calibration_task-6-time-of-showCharacters: 1302072586578
calibration_task-7-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726989223,""which"":97}
calibration_task-7-keypress_before_show_prompt_count: 0
calibration_task-7-reaction-time: 544
calibration_task-7-time-of-doTask: 1302072588064
calibration_task-7-time-of-keypress: 1302072589223
calibration_task-7-time-of-showCharacters: 1302072588679
calibration_task-8-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726991109,""which"":97}
calibration_task-8-keypress_before_show_prompt_count: 0
calibration_task-8-reaction-time: 39
calibration_task-8-time-of-doTask: 1302072590231
calibration_task-8-time-of-keypress: 1302072591110
calibration_task-8-time-of-showCharacters: 1302072591071
calibration_task-9-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726995919,""which"":97}
calibration_task-9-keypress_before_show_prompt_count: 1
calibration_task-9-reaction-time: 773
calibration_task-9-time-of-doTask: 1302072592126
calibration_task-9-time-of-keypress: 1302072595919
calibration_task-9-time-of-showCharacters: 1302072595146
duration: 0y 0d 0h 19m 20s 130ms
feedback: none
form-load-time: 1302072513918
form-submit-time: 1302073676998
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.16
jQuery.browser.webkit: 
navigator.appCodeName: Mozilla
navigator.appName: Netscape
navigator.appVersion: 5.0 (Windows; en-US)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16 ( .NET CLR 3.5.30729; .NET4.0C)
navigator.vendor: 
reject: 
screenAvailHeight: 964
screenAvailWidth: 1280
screenHeight: 1024
screenWidth: 1280
submit: Submit
task-0-are-same: true
task-0-character-0-alphabet: inuktitut
