calibration_task-0-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725880817,""which"":106}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 14433
calibration_task-0-time-of-doTask: 1302071464939
calibration_task-0-time-of-keypress: 1302071480818
calibration_task-0-time-of-showCharacters: 1302071466385
calibration_task-1-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725884585,""which"":106}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 1479
calibration_task-1-time-of-doTask: 1302071481828
calibration_task-1-time-of-keypress: 1302071484586
calibration_task-1-time-of-showCharacters: 1302071483107
calibration_task-10-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725906870,""which"":106}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 348
calibration_task-10-time-of-doTask: 1302071505725
calibration_task-10-time-of-keypress: 1302071506871
calibration_task-10-time-of-showCharacters: 1302071506523
calibration_task-11-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725909186,""which"":106}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 314
calibration_task-11-time-of-doTask: 1302071507878
calibration_task-11-time-of-keypress: 1302071509187
calibration_task-11-time-of-showCharacters: 1302071508873
calibration_task-12-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725911733,""which"":106}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 236
calibration_task-12-time-of-doTask: 1302071510191
calibration_task-12-time-of-keypress: 1302071511733
calibration_task-12-time-of-showCharacters: 1302071511497
calibration_task-13-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725914222,""which"":106}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 93
calibration_task-13-time-of-doTask: 1302071512743
calibration_task-13-time-of-keypress: 1302071514223
calibration_task-13-time-of-showCharacters: 1302071514130
