calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727942697,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 17183
calibration_task-0-time-of-doTask: 1302073524216
calibration_task-0-time-of-keypress: 1302073542698
calibration_task-0-time-of-showCharacters: 1302073525515
calibration_task-1-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727945352,""which"":97}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 347
calibration_task-1-time-of-doTask: 1302073543714
calibration_task-1-time-of-keypress: 1302073545353
calibration_task-1-time-of-showCharacters: 1302073545006
calibration_task-10-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727970377,""which"":97}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 286
calibration_task-10-time-of-doTask: 1302073568903
calibration_task-10-time-of-keypress: 1302073570377
calibration_task-10-time-of-showCharacters: 1302073570091
calibration_task-11-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727972869,""which"":97}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 302
calibration_task-11-time-of-doTask: 1302073571467
calibration_task-11-time-of-keypress: 1302073572869
calibration_task-11-time-of-showCharacters: 1302073572567
calibration_task-12-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727975173,""which"":97}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 280
calibration_task-12-time-of-doTask: 1302073573953
calibration_task-12-time-of-keypress: 1302073575174
calibration_task-12-time-of-showCharacters: 1302073574894
