calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728132478,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 1671
calibration_task-0-time-of-doTask: 1302073729431
calibration_task-0-time-of-keypress: 1302073732479
calibration_task-0-time-of-showCharacters: 1302073730808
calibration_task-1-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728135253,""which"":97}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 316
calibration_task-1-time-of-doTask: 1302073733487
calibration_task-1-time-of-keypress: 1302073735254
calibration_task-1-time-of-showCharacters: 1302073734938
calibration_task-10-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728156436,""which"":97}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 308
calibration_task-10-time-of-doTask: 1302073755458
calibration_task-10-time-of-keypress: 1302073756437
calibration_task-10-time-of-showCharacters: 1302073756129
calibration_task-11-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728159412,""which"":97}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 437
calibration_task-11-time-of-doTask: 1302073757442
calibration_task-11-time-of-keypress: 1302073759413
calibration_task-11-time-of-showCharacters: 1302073758976
calibration_task-12-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728162076,""which"":97}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 287
calibration_task-12-time-of-doTask: 1302073760417
calibration_task-12-time-of-keypress: 1302073762076
calibration_task-12-time-of-showCharacters: 1302073761789
calibration_task-13-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728164892,""which"":97}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 250
calibration_task-13-time-of-doTask: 1302073763082
calibration_task-13-time-of-keypress: 1302073764892
calibration_task-13-time-of-showCharacters: 1302073764642
calibration_task-14-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728167116,""which"":97}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 239
calibration_task-14-time-of-doTask: 1302073765897
calibration_task-14-time-of-keypress: 1302073767116
calibration_task-14-time-of-showCharacters: 1302073766877
calibration_task-15-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728169275,""which"":97}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 241
calibration_task-15-time-of-doTask: 1302073768122
calibration_task-15-time-of-keypress: 1302073769276
calibration_task-15-time-of-showCharacters: 1302073769035
calibration_task-16-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728171932,""which"":97}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 263
calibration_task-16-time-of-doTask: 1302073770281
calibration_task-16-time-of-keypress: 1302073771932
calibration_task-16-time-of-showCharacters: 1302073771669
calibration_task-17-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728174579,""which"":97}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 258
calibration_task-17-time-of-doTask: 1302073772937
calibration_task-17-time-of-keypress: 1302073774580
calibration_task-17-time-of-showCharacters: 1302073774322
calibration_task-18-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728177219,""which"":97}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 264
calibration_task-18-time-of-doTask: 1302073775585
calibration_task-18-time-of-keypress: 1302073777220
calibration_task-18-time-of-showCharacters: 1302073776956
calibration_task-19-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728180051,""which"":97}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 244
calibration_task-19-time-of-doTask: 1302073778224
calibration_task-19-time-of-keypress: 1302073780051
calibration_task-19-time-of-showCharacters: 1302073779807
calibration_task-2-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728137702,""which"":97}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 265
calibration_task-2-time-of-doTask: 1302073736259
calibration_task-2-time-of-keypress: 1302073737702
calibration_task-2-time-of-showCharacters: 1302073737437
calibration_task-20-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728182459,""which"":97}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 257
calibration_task-20-time-of-doTask: 1302073781056
calibration_task-20-time-of-keypress: 1302073782459
calibration_task-20-time-of-showCharacters: 1302073782202
calibration_task-21-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728185035,""which"":97}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 257
calibration_task-21-time-of-doTask: 1302073783465
calibration_task-21-time-of-keypress: 1302073785035
calibration_task-21-time-of-showCharacters: 1302073784778
calibration_task-22-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728187482,""which"":97}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 275
calibration_task-22-time-of-doTask: 1302073786041
calibration_task-22-time-of-keypress: 1302073787483
calibration_task-22-time-of-showCharacters: 1302073787208
calibration_task-23-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728189914,""which"":97}
calibration_task-23-keypress_before_show_prompt_count: 0
calibration_task-23-reaction-time: 224
calibration_task-23-time-of-doTask: 1302073788487
calibration_task-23-time-of-keypress: 1302073789914
calibration_task-23-time-of-showCharacters: 1302073789690
calibration_task-24-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728192450,""which"":97}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 273
calibration_task-24-time-of-doTask: 1302073790920
calibration_task-24-time-of-keypress: 1302073792450
calibration_task-24-time-of-showCharacters: 1302073792177
calibration_task-3-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728140542,""which"":97}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 268
calibration_task-3-time-of-doTask: 1302073738706
calibration_task-3-time-of-keypress: 1302073740542
calibration_task-3-time-of-showCharacters: 1302073740274
calibration_task-4-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728142613,""which"":97}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 277
calibration_task-4-time-of-doTask: 1302073741547
calibration_task-4-time-of-keypress: 1302073742614
calibration_task-4-time-of-showCharacters: 1302073742337
calibration_task-5-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728144733,""which"":97}
calibration_task-5-keypress_before_show_prompt_count: 0
calibration_task-5-reaction-time: 259
calibration_task-5-time-of-doTask: 1302073743619
calibration_task-5-time-of-keypress: 1302073744734
calibration_task-5-time-of-showCharacters: 1302073744475
calibration_task-6-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728147541,""which"":97}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 269
calibration_task-6-time-of-doTask: 1302073745739
calibration_task-6-time-of-keypress: 1302073747541
calibration_task-6-time-of-showCharacters: 1302073747272
calibration_task-7-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728150261,""which"":97}
calibration_task-7-keypress_before_show_prompt_count: 0
calibration_task-7-reaction-time: 283
calibration_task-7-time-of-doTask: 1302073748547
calibration_task-7-time-of-keypress: 1302073750261
calibration_task-7-time-of-showCharacters: 1302073749978
calibration_task-8-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728152253,""which"":97}
calibration_task-8-keypress_before_show_prompt_count: 0
calibration_task-8-reaction-time: 345
calibration_task-8-time-of-doTask: 1302073751265
calibration_task-8-time-of-keypress: 1302073752253
calibration_task-8-time-of-showCharacters: 1302073751908
calibration_task-9-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728154453,""which"":97}
calibration_task-9-keypress_before_show_prompt_count: 0
calibration_task-9-reaction-time: 293
calibration_task-9-time-of-doTask: 1302073753258
calibration_task-9-time-of-keypress: 1302073754453
