calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727133003,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 4805
calibration_task-0-time-of-doTask: 1302072727556
calibration_task-0-time-of-keypress: 1302072733004
calibration_task-0-time-of-showCharacters: 1302072728199
calibration_task-1-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727137614,""which"":97}
calibration_task-1-keypress_before_show_prompt_count: 1
calibration_task-1-reaction-time: 1228
calibration_task-1-time-of-doTask: 1302072733997
calibration_task-1-time-of-keypress: 1302072737615
calibration_task-1-time-of-showCharacters: 1302072736387
calibration_task-10-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727161243,""which"":106}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 215
calibration_task-10-time-of-doTask: 1302072760149
calibration_task-10-time-of-keypress: 1302072761245
calibration_task-10-time-of-showCharacters: 1302072761030
calibration_task-11-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727163262,""which"":106}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 214
calibration_task-11-time-of-doTask: 1302072762262
calibration_task-11-time-of-keypress: 1302072763263
calibration_task-11-time-of-showCharacters: 1302072763049
calibration_task-12-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727165700,""which"":106}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 243
calibration_task-12-time-of-doTask: 1302072764276
calibration_task-12-time-of-keypress: 1302072765700
calibration_task-12-time-of-showCharacters: 1302072765457
calibration_task-13-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727168562,""which"":106}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 272
calibration_task-13-time-of-doTask: 1302072766716
calibration_task-13-time-of-keypress: 1302072768563
calibration_task-13-time-of-showCharacters: 1302072768291
calibration_task-14-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727170933,""which"":106}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 242
calibration_task-14-time-of-doTask: 1302072769577
calibration_task-14-time-of-keypress: 1302072770933
calibration_task-14-time-of-showCharacters: 1302072770691
calibration_task-15-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727173737,""which"":106}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 231
calibration_task-15-time-of-doTask: 1302072771949
calibration_task-15-time-of-keypress: 1302072773737
calibration_task-15-time-of-showCharacters: 1302072773506
calibration_task-16-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727175838,""which"":106}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 201
calibration_task-16-time-of-doTask: 1302072774753
calibration_task-16-time-of-keypress: 1302072775838
calibration_task-16-time-of-showCharacters: 1302072775637
calibration_task-17-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727178065,""which"":106}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 232
calibration_task-17-time-of-doTask: 1302072776856
calibration_task-17-time-of-keypress: 1302072778065
calibration_task-17-time-of-showCharacters: 1302072777833
calibration_task-18-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727180916,""which"":106}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 236
calibration_task-18-time-of-doTask: 1302072779079
calibration_task-18-time-of-keypress: 1302072780916
calibration_task-18-time-of-showCharacters: 1302072780680
calibration_task-19-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727183377,""which"":106}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 246
calibration_task-19-time-of-doTask: 1302072781898
calibration_task-19-time-of-keypress: 1302072783378
calibration_task-19-time-of-showCharacters: 1302072783132
calibration_task-2-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727139679,""which"":97}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 258
calibration_task-2-time-of-doTask: 1302072738634
calibration_task-2-time-of-keypress: 1302072739680
calibration_task-2-time-of-showCharacters: 1302072739422
calibration_task-20-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301727185743,""which"":106}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 227
calibration_task-20-time-of-doTask: 1302072784394
calibration_task-20-time-of-keypress: 1302072785743
calibration_task-20-time-of-showCharacters: 1302072785516
