calibration_task-0-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730455901,""which"":106}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 9646
calibration_task-0-time-of-doTask: 1302076045644
calibration_task-0-time-of-keypress: 1302076055901
calibration_task-0-time-of-showCharacters: 1302076046255
calibration_task-1-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730458652,""which"":106}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 335
calibration_task-1-time-of-doTask: 1302076056902
calibration_task-1-time-of-keypress: 1302076058652
calibration_task-1-time-of-showCharacters: 1302076058317
calibration_task-10-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730481226,""which"":106}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 282
calibration_task-10-time-of-doTask: 1302076079406
calibration_task-10-time-of-keypress: 1302076081226
calibration_task-10-time-of-showCharacters: 1302076080944
calibration_task-11-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730483529,""which"":106}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 297
calibration_task-11-time-of-doTask: 1302076082223
calibration_task-11-time-of-keypress: 1302076083530
calibration_task-11-time-of-showCharacters: 1302076083233
calibration_task-12-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730485529,""which"":106}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 289
calibration_task-12-time-of-doTask: 1302076084530
calibration_task-12-time-of-keypress: 1302076085530
calibration_task-12-time-of-showCharacters: 1302076085241
calibration_task-13-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730488137,""which"":106}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 282
calibration_task-13-time-of-doTask: 1302076086520
calibration_task-13-time-of-keypress: 1302076088137
calibration_task-13-time-of-showCharacters: 1302076087855
calibration_task-14-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730490087,""which"":106}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 318
calibration_task-14-time-of-doTask: 1302076089134
calibration_task-14-time-of-keypress: 1302076090087
calibration_task-14-time-of-showCharacters: 1302076089769
calibration_task-15-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730492343,""which"":106}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 379
calibration_task-15-time-of-doTask: 1302076091079
calibration_task-15-time-of-keypress: 1302076092343
calibration_task-15-time-of-showCharacters: 1302076091964
calibration_task-16-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301730494458,""which"":106}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 285
calibration_task-16-time-of-doTask: 1302076093336
calibration_task-16-time-of-keypress: 1302076094458
calibration_task-16-time-of-showCharacters: 1302076094173
