calibration_task-0-keypress: {""altKey"":false,""charCode"":116,""ctrlKey"":false,""keyCode"":116,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725894224,""which"":116}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 8135
calibration_task-0-time-of-doTask: 1302071484569
calibration_task-0-time-of-keypress: 1302071494224
calibration_task-0-time-of-showCharacters: 1302071486089
calibration_task-1-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725896671,""which"":103}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 300
calibration_task-1-time-of-doTask: 1302071495226
calibration_task-1-time-of-keypress: 1302071496671
calibration_task-1-time-of-showCharacters: 1302071496371
calibration_task-10-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":107,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725923221,""which"":107}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 391
calibration_task-10-time-of-doTask: 1302071522210
calibration_task-10-time-of-keypress: 1302071523221
calibration_task-10-time-of-showCharacters: 1302071522830
calibration_task-11-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":107,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725925545,""which"":107}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 428
calibration_task-11-time-of-doTask: 1302071524224
calibration_task-11-time-of-keypress: 1302071525545
calibration_task-11-time-of-showCharacters: 1302071525117
calibration_task-12-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":107,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725927631,""which"":107}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 301
calibration_task-12-time-of-doTask: 1302071526547
calibration_task-12-time-of-keypress: 1302071527631
calibration_task-12-time-of-showCharacters: 1302071527330
calibration_task-13-keypress: {""altKey"":false,""charCode"":108,""ctrlKey"":false,""keyCode"":108,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725930001,""which"":108}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 634
calibration_task-13-time-of-doTask: 1302071528633
calibration_task-13-time-of-keypress: 1302071530001
calibration_task-13-time-of-showCharacters: 1302071529367
calibration_task-14-keypress: {""altKey"":false,""charCode"":108,""ctrlKey"":false,""keyCode"":108,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725932703,""which"":108}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 248
calibration_task-14-time-of-doTask: 1302071531003
calibration_task-14-time-of-keypress: 1302071532703
calibration_task-14-time-of-showCharacters: 1302071532455
calibration_task-15-keypress: {""altKey"":false,""charCode"":108,""ctrlKey"":false,""keyCode"":108,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725935235,""which"":108}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 825
calibration_task-15-time-of-doTask: 1302071533705
calibration_task-15-time-of-keypress: 1302071535235
calibration_task-15-time-of-showCharacters: 1302071534410
calibration_task-16-keypress: {""altKey"":false,""charCode"":102,""ctrlKey"":false,""keyCode"":102,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725937655,""which"":102}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 267
calibration_task-16-time-of-doTask: 1302071536236
calibration_task-16-time-of-keypress: 1302071537655
calibration_task-16-time-of-showCharacters: 1302071537388
calibration_task-17-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725940031,""which"":100}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 448
calibration_task-17-time-of-doTask: 1302071538656
calibration_task-17-time-of-keypress: 1302071540032
calibration_task-17-time-of-showCharacters: 1302071539584
calibration_task-18-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725942294,""which"":100}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 281
calibration_task-18-time-of-doTask: 1302071541033
calibration_task-18-time-of-keypress: 1302071542294
calibration_task-18-time-of-showCharacters: 1302071542013
calibration_task-19-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725948696,""which"":100}
calibration_task-19-keypress_before_show_prompt_count: 1
calibration_task-19-reaction-time: 477
calibration_task-19-time-of-doTask: 1302071543295
calibration_task-19-time-of-keypress: 1302071548696
calibration_task-19-time-of-showCharacters: 1302071548219
calibration_task-2-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":107,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725898754,""which"":107}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 386
calibration_task-2-time-of-doTask: 1302071497673
calibration_task-2-time-of-keypress: 1302071498754
calibration_task-2-time-of-showCharacters: 1302071498368
calibration_task-20-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725951163,""which"":100}
