calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726505842,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 1473
calibration_task-0-time-of-doTask: 1302072102937
calibration_task-0-time-of-keypress: 1302072105842
calibration_task-0-time-of-showCharacters: 1302072104369
calibration_task-1-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726508720,""which"":97}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 422
calibration_task-1-time-of-doTask: 1302072106847
calibration_task-1-time-of-keypress: 1302072108720
calibration_task-1-time-of-showCharacters: 1302072108298
calibration_task-10-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726532213,""which"":97}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 333
calibration_task-10-time-of-doTask: 1302072130290
calibration_task-10-time-of-keypress: 1302072132213
calibration_task-10-time-of-showCharacters: 1302072131880
calibration_task-11-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726534739,""which"":97}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 707
calibration_task-11-time-of-doTask: 1302072133215
calibration_task-11-time-of-keypress: 1302072134739
calibration_task-11-time-of-showCharacters: 1302072134032
calibration_task-12-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726536803,""which"":97}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 341
calibration_task-12-time-of-doTask: 1302072135743
calibration_task-12-time-of-keypress: 1302072136803
calibration_task-12-time-of-showCharacters: 1302072136462
calibration_task-13-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726539139,""which"":97}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 639
calibration_task-13-time-of-doTask: 1302072137807
calibration_task-13-time-of-keypress: 1302072139139
calibration_task-13-time-of-showCharacters: 1302072138500
calibration_task-14-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726541320,""which"":97}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 258
calibration_task-14-time-of-doTask: 1302072140144
calibration_task-14-time-of-keypress: 1302072141320
calibration_task-14-time-of-showCharacters: 1302072141062
calibration_task-15-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726544252,""which"":97}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 361
calibration_task-15-time-of-doTask: 1302072142323
calibration_task-15-time-of-keypress: 1302072144252
calibration_task-15-time-of-showCharacters: 1302072143891
calibration_task-16-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726546628,""which"":97}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 591
calibration_task-16-time-of-doTask: 1302072145256
calibration_task-16-time-of-keypress: 1302072146629
calibration_task-16-time-of-showCharacters: 1302072146038
calibration_task-17-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726549522,""which"":97}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 390
calibration_task-17-time-of-doTask: 1302072147633
calibration_task-17-time-of-keypress: 1302072149523
calibration_task-17-time-of-showCharacters: 1302072149133
calibration_task-18-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726553366,""which"":97}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 1391
calibration_task-18-time-of-doTask: 1302072150527
calibration_task-18-time-of-keypress: 1302072153366
calibration_task-18-time-of-showCharacters: 1302072151975
calibration_task-19-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726556730,""which"":97}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 915
calibration_task-19-time-of-doTask: 1302072154371
calibration_task-19-time-of-keypress: 1302072156731
calibration_task-19-time-of-showCharacters: 1302072155816
calibration_task-2-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726511303,""which"":97}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 299
