duration: 0y 0d 0h 52m 27s 746ms
feedback: Interesting study. Sometimes it was more difficult than others to follow the quick pace of the flash.
form-load-time: 1294197094650
form-submit-time: 1294200251544
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.13
jQuery.browser.webkit: 
navigator.appCodeName: Netscape|Mozilla
navigator.appVersion: 5.0 (Windows; en-US)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729; .NET4.0E)
navigator.vendor: 
reject: 
screenWidth: 1024|768|1024|738|952|2400
submit: Submit
task-0-did_not_see-count: 0
task-0-duration-of-see-test: 2100
task-0-example-alphabet: atemayar
task-0-example-character-number: 10
task-0-example-id: a3m0kt6kjezd1
task-0-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3am0tkte6km10ujezd1.png
task-0-is-correct-answer: true
task-0-test-alphabet: tagalog
task-0-test-character-number: 06
task-0-test-id: a12rfyr8dbn79
task-0-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1t2rafygr8a06edbn79.png
task-0-time-of-doTask: 1294197137074
task-0-time-of-doneTask: 1294197142243
task-0-time-of-showExample: 1294197139075
task-0-time-of-showFirstHint: 1294197137575
task-0-time-of-showNoise: 1294197139139
task-0-time-of-showSecondHint: 1294197138075
task-0-time-of-showTest: 1294197140143
task-0_question: 0
task-1-did_not_see-count: 0
task-1-duration-of-see-test: 2720
task-1-example-alphabet: atemayar
task-1-example-character-number: 12
task-1-example-id: a1j8s7giyto4a
task-1-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1aj8ts7egim12uyto4a.png
task-1-is-correct-answer: true
task-1-test-alphabet: atemayar
task-1-test-character-number: 12
task-1-test-id: ax5gghhj0o6g
task-1-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/axa5gtghehjm12d0o6g.png
task-1-time-of-doTask: 1294197142257
task-1-time-of-doneTask: 1294197148069
task-1-time-of-showExample: 1294197144256
task-1-time-of-showFirstHint: 1294197142757
task-1-time-of-showNoise: 1294197144349
task-1-time-of-showSecondHint: 1294197143257
task-1-time-of-showTest: 1294197145349
task-10-did_not_see-count: 0
task-10-duration-of-see-test: 1039
task-10-example-alphabet: tagalog
task-10-example-character-number: 15
task-10-example-id: a1j8s7giyto4a
task-10-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tj8as7ggia15uyto4a.png
task-10-is-correct-answer: true
task-10-test-alphabet: sylheti
task-10-test-character-number: 04
task-10-test-id: a1l2fzyn31zvf
task-10-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sl2yfzlynh04s31zvf.png
task-10-time-of-doTask: 1294197190467
task-10-time-of-doneTask: 1294197194554
task-10-time-of-showExample: 1294197192458
task-10-time-of-showFirstHint: 1294197190967
task-10-time-of-showNoise: 1294197192519
task-10-time-of-showSecondHint: 1294197191459
task-10-time-of-showTest: 1294197193515
task-100-did_not_see-count: 0
task-100-duration-of-see-test: 1249
task-100-example-alphabet: korean
task-100-example-character-number: 39
task-100-example-id: a1s3njxhehcip
task-100-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ks3onjrxhe39cehcip.png
task-100-is-correct-answer: true
task-100-test-alphabet: myanmar
task-100-test-character-number: 16
task-100-test-id: a1ehrxjplsq0r
task-100-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mehyrxajpn16klsq0r.png
task-100-time-of-doTask: 1294199272000
task-100-time-of-doneTask: 1294199276305
task-100-time-of-showExample: 1294199273995
task-100-time-of-showFirstHint: 1294199272496
task-100-time-of-showNoise: 1294199274056
task-100-time-of-showSecondHint: 1294199272995
task-100-time-of-showTest: 1294199275056
task-100_question: 0
task-101-did_not_see-count: 0
task-101-duration-of-see-test: 613
task-101-example-alphabet: sylheti
task-101-example-character-number: 03
task-101-example-id: atvyxlwe5n03
task-101-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh03h5n03.png
task-101-is-correct-answer: true
task-101-test-alphabet: korean
task-101-test-character-number: 04
task-101-test-id: a1udqv4pfypkn
task-101-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kudoqvr4pe04ufypkn.png
task-101-time-of-doTask: 1294199276317
task-101-time-of-doneTask: 1294199279985
task-101-time-of-showExample: 1294199278312
task-101-time-of-showFirstHint: 1294199276812
task-101-time-of-showNoise: 1294199278372
