duration: 0y 0d 0h 20m 28s 146ms
feedback: 
form-load-time: 1294350320771
form-submit-time: 1294351557801
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.13
jQuery.browser.webkit: 
navigator.appCodeName: Netscape|Mozilla
navigator.appVersion: 5.0 (Windows; en-US)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 JobsSearchToolbar/1.2
navigator.vendor: 
reject: 
screenWidth: 1366|768|1366|728|1299|2400
submit: Submit
task-0-did_not_see-count: 0
task-0-duration-of-see-test: 2498
task-0-example-alphabet: sylheti
task-0-example-character-number: 19
task-0-example-id: a3m0kt6kjezd1
task-0-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3sm0yktl6kh19ujezd1.png
task-0-is-correct-answer: false
task-0-test-alphabet: inuktitut
task-0-test-character-number: 01
task-0-test-id: a3mv1jtwep7xn
task-0-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk01hep7xn.png
task-0-time-of-doTask: 1294350338357
task-0-time-of-doneTask: 1294350343909
task-0-time-of-showExample: 1294350340359
task-0-time-of-showFirstHint: 1294350338859
task-0-time-of-showNoise: 1294350340413
task-0-time-of-showSecondHint: 1294350339359
task-0-time-of-showTest: 1294350341410
task-0_question: 1
task-1-did_not_see-count: 0
task-1-duration-of-see-test: 2594
task-1-example-alphabet: tagalog
task-1-example-character-number: 02
task-1-example-id: a3mv1jtwep7xn
task-1-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3tmva1jgtwa02hep7xn.png
task-1-is-correct-answer: true
task-1-test-alphabet: atemayar
task-1-test-character-number: 25
task-1-test-id: a1z59eb5sfxpy
task-1-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1az5t9eeb5m258sfxpy.png
task-1-time-of-doTask: 1294350343929
task-1-time-of-doneTask: 1294350349573
task-1-time-of-showExample: 1294350345929
task-1-time-of-showFirstHint: 1294350344429
task-1-time-of-showNoise: 1294350345981
task-1-time-of-showSecondHint: 1294350344929
task-1-time-of-showTest: 1294350346979
task-10-did_not_see-count: 0
task-10-duration-of-see-test: 2423
task-10-example-alphabet: atemayar
task-10-example-character-number: 06
task-10-example-id: avlbkm6qpb1s
task-10-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avalbtkme6qm06ipb1s.png
task-10-is-correct-answer: false
task-10-test-alphabet: sylheti
task-10-test-character-number: 17
task-10-test-id: amynpl5xzw6q
task-10-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/amsynypll5xh17zzw6q.png
task-10-time-of-doTask: 1294350398458
task-10-time-of-doneTask: 1294350403932
task-10-time-of-showExample: 1294350400458
task-10-time-of-showFirstHint: 1294350398959
task-10-time-of-showNoise: 1294350400510
task-10-time-of-showSecondHint: 1294350399459
task-10-time-of-showTest: 1294350401509
task-100-did_not_see-count: 0
task-100-duration-of-see-test: 1388
task-100-example-alphabet: atemayar
task-100-example-character-number: 06
task-100-example-id: a1z59eb5sfxpy
task-100-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1az5t9eeb5m068sfxpy.png
task-100-is-correct-answer: true
task-100-test-alphabet: inuktitut
task-100-test-character-number: 11
task-100-test-id: a3mv1jtwep7xn
task-100-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3imvn1jutwk11hep7xn.png
task-100-time-of-doTask: 1294350903116
task-100-time-of-doneTask: 1294350907555
task-100-time-of-showExample: 1294350905116
task-100-time-of-showFirstHint: 1294350903617
task-100-time-of-showNoise: 1294350905168
