duration: 0y 0d 0h 21m 50s 408ms
feedback: 
form-load-time: 1294201445588
form-submit-time: 1294202765578
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.13
jQuery.browser.webkit: 
navigator.appCodeName: Netscape|Mozilla
navigator.appVersion: 5.0 (Windows; en-US)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 AskTbPLTV5/3.9.1.14019 Firefox/3.6.13
navigator.vendor: 
reject: 
screenWidth: 1366|768|1366|728|1299|2400
submit: Submit
task-0-did_not_see-count: 0
task-0-duration-of-see-test: 4529
task-0-example-alphabet: inuktitut
task-0-example-character-number: 03
task-0-example-id: a1z59eb5sfxpy
task-0-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1iz5n9eub5k038sfxpy.png
task-0-is-correct-answer: false
task-0-test-alphabet: inuktitut
task-0-test-character-number: 12
task-0-test-id: a2pfktghg1ofp
task-0-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2ipfnktughk12hg1ofp.png
task-0-time-of-doTask: 1294201489620
task-0-time-of-doneTask: 1294201497212
task-0-time-of-showExample: 1294201491610
task-0-time-of-showFirstHint: 1294201490104
task-0-time-of-showNoise: 1294201491672
task-0-time-of-showSecondHint: 1294201490611
task-0-time-of-showTest: 1294201492683
task-0_question: 1
task-1-did_not_see-count: 0
task-1-duration-of-see-test: 1500
task-1-example-alphabet: sylheti
task-1-example-character-number: 04
task-1-example-id: atvyxlwe5n03
task-1-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh04h5n03.png
task-1-is-correct-answer: true
task-1-test-alphabet: atemayar
task-1-test-character-number: 12
task-1-test-id: a6fjbvuzrhm6
task-1-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6afjtbveuzm12yrhm6.png
task-1-time-of-doTask: 1294201497228
task-1-time-of-doneTask: 1294201501787
task-1-time-of-showExample: 1294201499227
task-1-time-of-showFirstHint: 1294201497728
task-1-time-of-showNoise: 1294201499288
task-1-time-of-showSecondHint: 1294201498227
task-1-time-of-showTest: 1294201500287
task-10-did_not_see-count: 0
task-10-duration-of-see-test: 2029
task-10-example-alphabet: myanmar
task-10-example-character-number: 08
task-10-example-id: avlbkm6qpb1s
task-10-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avmlbykma6qn08ipb1s.png
task-10-is-correct-answer: true
task-10-test-alphabet: myanmar
task-10-test-character-number: 08
task-10-test-id: ajf66jwen7bx
task-10-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ajmf6y6jawen087n7bx.png
task-10-time-of-doTask: 1294201557217
task-10-time-of-doneTask: 1294201562283
task-10-time-of-showExample: 1294201559193
task-10-time-of-showFirstHint: 1294201557694
task-10-time-of-showNoise: 1294201559254
task-10-time-of-showSecondHint: 1294201558193
task-10-time-of-showTest: 1294201560253
task-100-did_not_see-count: 0
task-100-duration-of-see-test: 2806
task-100-example-alphabet: inuktitut
task-100-example-character-number: 12
task-100-example-id: a12rfyr8dbn79
task-100-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1i2rnfyur8k12edbn79.png
task-100-is-correct-answer: true
task-100-test-alphabet: atemayar
task-100-test-character-number: 10
task-100-test-id: a2pfktghg1ofp
task-100-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2apftkteghm10hg1ofp.png
task-100-time-of-doTask: 1294202192561
task-100-time-of-doneTask: 1294202198411
task-100-time-of-showExample: 1294202194545
task-100-time-of-showFirstHint: 1294202193035
task-100-time-of-showNoise: 1294202194606
task-100-time-of-showSecondHint: 1294202193545
task-100-time-of-showTest: 1294202195605
task-100_question: 0
task-101-did_not_see-count: 0
task-101-duration-of-see-test: 2008
task-101-example-alphabet: inuktitut
task-101-example-character-number: 02
task-101-example-id: a1j8s7giyto4a
task-101-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ij8ns7ugik02uyto4a.png
task-101-is-correct-answer: true
task-101-test-alphabet: tagalog
task-101-test-character-number: 15
task-101-test-id: a1l2fzyn31zvf
task-101-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tl2afzgyna15s31zvf.png
task-101-time-of-doTask: 1294202198439
task-101-time-of-doneTask: 1294202203507
task-101-time-of-showExample: 1294202200440
task-101-time-of-showFirstHint: 1294202198939
task-101-time-of-showNoise: 1294202200501
task-101-time-of-showSecondHint: 1294202199440
task-101-time-of-showTest: 1294202201499
task-101_question: 0
task-102-did_not_see-count: 0
task-102-duration-of-see-test: 3063
task-102-example-alphabet: inuktitut
task-102-example-character-number: 03
task-102-example-id: a2ernxe6jlm4x
task-102-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2iernnxue6k030jlm4x.png
task-102-is-correct-answer: true
task-102-test-alphabet: inuktitut
task-102-test-character-number: 03
task-102-test-id: a1j8s7giyto4a
task-102-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ij8ns7ugik03uyto4a.png
task-102-time-of-doTask: 1294202203537
task-102-time-of-doneTask: 1294202209659
task-102-time-of-showExample: 1294202205536
task-102-time-of-showFirstHint: 1294202204035
task-102-time-of-showNoise: 1294202205597
task-102-time-of-showSecondHint: 1294202204536
task-102-time-of-showTest: 1294202206596
task-102_question: 1
task-103-did_not_see-count: 0
task-103-duration-of-see-test: 3286
task-103-example-alphabet: sylheti
task-103-example-character-number: 03
task-103-example-id: aljsxt6v0a30
task-103-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alsjsyxtl6vh03r0a30.png
task-103-is-correct-answer: false
task-103-test-alphabet: sylheti
task-103-test-character-number: 03
task-103-test-id: atvyxlwe5n03
task-103-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh03h5n03.png
task-103-time-of-doTask: 1294202209688
task-103-time-of-doneTask: 1294202216035
task-103-time-of-showExample: 1294202211689
task-103-time-of-showFirstHint: 1294202210190
task-103-time-of-showNoise: 1294202211750
task-103-time-of-showSecondHint: 1294202210689
task-103-time-of-showTest: 1294202212749
task-103_question: 0
task-104-did_not_see-count: 0
task-104-duration-of-see-test: 1872
task-104-example-alphabet: tagalog
task-104-example-character-number: 01
task-104-example-id: aghrkle9vf6z
task-104-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/agthraklge9a01jvf6z.png
task-104-is-correct-answer: true
task-104-test-alphabet: atemayar
task-104-test-character-number: 12
task-104-test-id: a1manxzopzden
task-104-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1amatnxezom12lpzden.png
task-104-time-of-doTask: 1294202216073
task-104-time-of-doneTask: 1294202221003
task-104-time-of-showExample: 1294202218071
task-104-time-of-showFirstHint: 1294202216571
task-104-time-of-showNoise: 1294202218132
task-104-time-of-showSecondHint: 1294202217071
task-104-time-of-showTest: 1294202219131
task-104_question: 0
task-105-did_not_see-count: 0
task-105-duration-of-see-test: 2389
task-105-example-alphabet: korean
task-105-example-character-number: 03
task-105-example-id: a1v0p79fynz9j
task-105-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kv0op7r9fe03fynz9j.png
task-105-is-correct-answer: false
task-105-test-alphabet: korean
task-105-test-character-number: 17
task-105-test-id: a39ivbdm1ekue
task-105-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3k9iovbrdme1751ekue.png
task-105-time-of-doTask: 1294202221034
task-105-time-of-doneTask: 1294202226483
task-105-time-of-showExample: 1294202223034
