duration: 0y 0d 0h 25m 0s 756ms
feedback: Tough hit but kinda fun...  Thanks for the hit!
form-load-time: 1294197512544
form-submit-time: 1294199017382
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.13
jQuery.browser.webkit: 
navigator.appCodeName: Netscape|Mozilla
navigator.appVersion: 5.0 (Windows; en-US)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13
navigator.vendor: 
reject: 
screenWidth: 1280|800|1280|760|1215|2400
submit: Submit
task-0-did_not_see-count: 0
task-0-duration-of-see-test: 2637
task-0-example-alphabet: sylheti
task-0-example-character-number: 15
task-0-example-id: a1j8s7giyto4a
task-0-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sj8ys7lgih15uyto4a.png
task-0-is-correct-answer: true
task-0-test-alphabet: inuktitut
task-0-test-character-number: 03
task-0-test-id: a2pfktghg1ofp
task-0-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2ipfnktughk03hg1ofp.png
task-0-time-of-doTask: 1294197548227
task-0-time-of-doneTask: 1294197553925
task-0-time-of-showExample: 1294197550228
task-0-time-of-showFirstHint: 1294197548728
task-0-time-of-showNoise: 1294197550290
task-0-time-of-showSecondHint: 1294197549229
task-0-time-of-showTest: 1294197551288
task-0_question: 0
task-1-did_not_see-count: 0
task-1-duration-of-see-test: 4328
task-1-example-alphabet: atemayar
task-1-example-character-number: 12
task-1-example-id: agst3co6usf8
task-1-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/agastt3ceo6m12uusf8.png
task-1-is-correct-answer: true
task-1-test-alphabet: sylheti
task-1-test-character-number: 04
task-1-test-id: a1foggtlgo7n4
task-1-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sfoyggltlh04wgo7n4.png
task-1-time-of-doTask: 1294197553942
task-1-time-of-doneTask: 1294197561331
task-1-time-of-showExample: 1294197555942
task-1-time-of-showFirstHint: 1294197554442
task-1-time-of-showNoise: 1294197556003
task-1-time-of-showSecondHint: 1294197554942
task-1-time-of-showTest: 1294197557003
task-10-did_not_see-count: 0
task-10-duration-of-see-test: 8376
task-10-example-alphabet: korean
task-10-example-character-number: 03
task-10-example-id: a1v0p79fynz9j
task-10-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kv0op7r9fe03fynz9j.png
task-10-is-correct-answer: true
task-10-test-alphabet: korean
task-10-test-character-number: 03
task-10-test-id: a1umhcrj9zfdp
task-10-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kumohcrrje03j9zfdp.png
task-10-time-of-doTask: 1294197653819
task-10-time-of-doneTask: 1294197665255
task-10-time-of-showExample: 1294197655819
task-10-time-of-showFirstHint: 1294197654319
task-10-time-of-showNoise: 1294197655880
task-10-time-of-showSecondHint: 1294197654819
task-10-time-of-showTest: 1294197656879
task-100-did_not_see-count: 0
task-100-duration-of-see-test: 1671
task-100-example-alphabet: atemayar
task-100-example-character-number: 12
task-100-example-id: a23psx2z4f65q
task-100-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2a3ptsxe2zm12o4f65q.png
task-100-is-correct-answer: true
task-100-test-alphabet: sylheti
task-100-test-character-number: 03
task-100-test-id: avlbkm6qpb1s
task-100-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avslbykml6qh03ipb1s.png
task-100-time-of-doTask: 1294198490490
task-100-time-of-doneTask: 1294198495221
task-100-time-of-showExample: 1294198492490
task-100-time-of-showFirstHint: 1294198490990
task-100-time-of-showNoise: 1294198492551
task-100-time-of-showSecondHint: 1294198491490
task-100-time-of-showTest: 1294198493550
task-100_question: 0
task-101-did_not_see-count: 0
task-101-duration-of-see-test: 1245
task-101-example-alphabet: myanmar
task-101-example-character-number: 16
task-101-example-id: a6fjbvuzrhm6
task-101-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6mfjybvauzn16yrhm6.png
task-101-is-correct-answer: true
task-101-test-alphabet: korean
task-101-test-character-number: 17
task-101-test-id: a3mv1jtwep7xn
task-101-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3kmvo1jrtwe17hep7xn.png
task-101-time-of-doTask: 1294198495236
task-101-time-of-doneTask: 1294198499540
task-101-time-of-showExample: 1294198497235
task-101-time-of-showFirstHint: 1294198495735
task-101-time-of-showNoise: 1294198497296
task-101-time-of-showSecondHint: 1294198496235
task-101-time-of-showTest: 1294198498295
task-101_question: 0
task-102-did_not_see-count: 0
task-102-duration-of-see-test: 1302
task-102-example-alphabet: atemayar
task-102-example-character-number: 25
task-102-example-id: aljsxt6v0a30
