duration: 0y 0d 0h 17m 32s 735ms
feedback: It was tough..=)
form-load-time: 1293758873684
form-submit-time: 1293759931022
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 1.9.2.13
jQuery.browser.webkit: 
navigator.appCodeName: Netscape|Mozilla
navigator.appVersion: 5.0 (Windows; en-US)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729)
navigator.vendor: 
reject: 
screenWidth: 1680|1050|1680|1016|1600|2400
submit: Submit
task-0-did_not_see-count: 0
task-0-duration-of-see-test: 2844
task-0-example-alphabet: korean
task-0-example-character-number: 04
task-0-example-id: a5379luit3pc
task-0-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a5k37o9lruie04nt3pc.png
task-0-is-correct-answer: Did Not See
task-0-test-alphabet: sylheti
task-0-test-character-number: 19
task-0-test-id: a2du3880jbrov
task-0-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2sduy38l80h19mjbrov.png
task-0-time-of-doTask: 1293758900347
task-0-time-of-doneTask: 1293758906254
task-0-time-of-showExample: 1293758902347
task-0-time-of-showFirstHint: 1293758900845
task-0-time-of-showNoise: 1293758902412
task-0-time-of-showSecondHint: 1293758901347
task-0-time-of-showTest: 1293758903410
task-0_question: 1
task-1-did_not_see-count: 0
task-1-duration-of-see-test: 1799
task-1-example-alphabet: inuktitut
task-1-example-character-number: 03
task-1-example-id: a1w3fo0d7cf5t
task-1-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1iw3nfou0dk0377cf5t.png
task-1-is-correct-answer: true
task-1-test-alphabet: inuktitut
task-1-test-character-number: 11
task-1-test-id: a2qnqd7m8zfbo
task-1-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2iqnnqdu7mk11x8zfbo.png
task-1-time-of-doTask: 1293758906269
task-1-time-of-doneTask: 1293758911103
task-1-time-of-showExample: 1293758908270
task-1-time-of-showFirstHint: 1293758906770
task-1-time-of-showNoise: 1293758908321
task-1-time-of-showSecondHint: 1293758907270
task-1-time-of-showTest: 1293758909304
task-10-did_not_see-count: 0
task-10-duration-of-see-test: 1646
task-10-example-alphabet: sylheti
task-10-example-character-number: 20
task-10-example-id: a30xq7555spo8
task-10-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3s0xyq7l55h20n5spo8.png
task-10-is-correct-answer: true
task-10-test-alphabet: tagalog
task-10-test-character-number: 10
task-10-test-id: ae0ibwt7asth
task-10-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aet0iabwgt7a10easth.png
task-10-time-of-doTask: 1293758958652
task-10-time-of-doneTask: 1293758963361
task-10-time-of-showExample: 1293758960690
task-10-time-of-showFirstHint: 1293758959150
task-10-time-of-showNoise: 1293758960718
task-10-time-of-showSecondHint: 1293758959651
task-10-time-of-showTest: 1293758961715
task-100-did_not_see-count: 0
task-100-duration-of-see-test: 1483
task-100-example-alphabet: sylheti
task-100-example-character-number: 20
task-100-example-id: atvyxlwe5n03
task-100-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh20h5n03.png
task-100-is-correct-answer: true
task-100-test-alphabet: sylheti
task-100-test-character-number: 20
task-100-test-id: a1j8s7giyto4a
task-100-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1sj8ys7lgih20uyto4a.png
task-100-time-of-doTask: 1293759439852
task-100-time-of-doneTask: 1293759444384
task-100-time-of-showExample: 1293759441851
task-100-time-of-showFirstHint: 1293759440354
task-100-time-of-showNoise: 1293759441900
task-100-time-of-showSecondHint: 1293759440854
task-100-time-of-showTest: 1293759442901
task-100_question: 1
task-101-did_not_see-count: 0
task-101-duration-of-see-test: 1258
task-101-example-alphabet: inuktitut
task-101-example-character-number: 02
task-101-example-id: a12xm86d2nbih
task-101-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1i2xnm8u6dk02u2nbih.png
task-101-is-correct-answer: true
task-101-test-alphabet: inuktitut
task-101-test-character-number: 02
task-101-test-id: a3qat9qkqumi2
task-101-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3iqant9uqkk026qumi2.png
task-101-time-of-doTask: 1293759444398
task-101-time-of-doneTask: 1293759448713
task-101-time-of-showExample: 1293759446401
task-101-time-of-showFirstHint: 1293759444900
task-101-time-of-showNoise: 1293759446454
task-101-time-of-showSecondHint: 1293759445401
task-101-time-of-showTest: 1293759447454
task-101_question: 1
task-102-did_not_see-count: 0
task-102-duration-of-see-test: 1364
task-102-example-alphabet: korean
task-102-example-character-number: 04
task-102-example-id: a1manxzopzden
task-102-example-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1kmaonxrzoe04lpzden.png
task-102-is-correct-answer: true
task-102-test-alphabet: tagalog
task-102-test-character-number: 06
task-102-test-id: ay0bjcgydhix
task-102-test-url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ayt0bajcggya062dhix.png
task-102-time-of-doTask: 1293759448725
task-102-time-of-doneTask: 1293759453140
task-102-time-of-showExample: 1293759450729
task-102-time-of-showFirstHint: 1293759449227
task-102-time-of-showNoise: 1293759450779
