calibration_task-0-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724999348,""which"":100}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 6616
calibration_task-0-time-of-doTask: 1302070591550
calibration_task-0-time-of-keypress: 1302070599349
calibration_task-0-time-of-showCharacters: 1302070592733
calibration_task-1-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725001699,""which"":100}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 509
calibration_task-1-time-of-doTask: 1302070600364
calibration_task-1-time-of-keypress: 1302070601700
calibration_task-1-time-of-showCharacters: 1302070601191
calibration_task-10-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725028815,""which"":100}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 251
calibration_task-10-time-of-doTask: 1302070627698
calibration_task-10-time-of-keypress: 1302070628815
calibration_task-10-time-of-showCharacters: 1302070628564
calibration_task-11-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725031422,""which"":100}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 248
calibration_task-11-time-of-doTask: 1302070629826
calibration_task-11-time-of-keypress: 1302070631423
calibration_task-11-time-of-showCharacters: 1302070631175
calibration_task-12-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725033886,""which"":100}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 264
calibration_task-12-time-of-doTask: 1302070632431
calibration_task-12-time-of-keypress: 1302070633886
calibration_task-12-time-of-showCharacters: 1302070633622
calibration_task-13-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725036206,""which"":100}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 258
calibration_task-13-time-of-doTask: 1302070634896
calibration_task-13-time-of-keypress: 1302070636206
calibration_task-13-time-of-showCharacters: 1302070635948
calibration_task-14-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725038429,""which"":100}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 233
calibration_task-14-time-of-doTask: 1302070637214
calibration_task-14-time-of-keypress: 1302070638430
calibration_task-14-time-of-showCharacters: 1302070638197
calibration_task-15-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725041245,""which"":100}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 245
calibration_task-15-time-of-doTask: 1302070639439
calibration_task-15-time-of-keypress: 1302070641245
calibration_task-15-time-of-showCharacters: 1302070641000
calibration_task-16-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301725043612,""which"":100}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 216
calibration_task-16-time-of-doTask: 1302070642253
