calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726662386,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 17121
calibration_task-0-time-of-doTask: 1302072243750
calibration_task-0-time-of-keypress: 1302072262386
calibration_task-0-time-of-showCharacters: 1302072245265
calibration_task-1-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726674002,""which"":98}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 9757
calibration_task-1-time-of-doTask: 1302072263401
calibration_task-1-time-of-keypress: 1302072274002
calibration_task-1-time-of-showCharacters: 1302072264245
calibration_task-10-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726733499,""which"":98}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 532
calibration_task-10-time-of-doTask: 1302072332139
calibration_task-10-time-of-keypress: 1302072333499
calibration_task-10-time-of-showCharacters: 1302072332967
calibration_task-11-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726737124,""which"":98}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 1360
calibration_task-11-time-of-doTask: 1302072334530
calibration_task-11-time-of-keypress: 1302072337124
calibration_task-11-time-of-showCharacters: 1302072335764
calibration_task-12-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726740124,""which"":98}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 563
calibration_task-12-time-of-doTask: 1302072338139
calibration_task-12-time-of-keypress: 1302072340124
calibration_task-12-time-of-showCharacters: 1302072339561
calibration_task-13-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726742436,""which"":103}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 547
calibration_task-13-time-of-doTask: 1302072341139
calibration_task-13-time-of-keypress: 1302072342436
calibration_task-13-time-of-showCharacters: 1302072341889
calibration_task-14-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726748155,""which"":97}
calibration_task-14-keypress_before_show_prompt_count: 1
calibration_task-14-reaction-time: 1297
calibration_task-14-time-of-doTask: 1302072343452
calibration_task-14-time-of-keypress: 1302072348155
calibration_task-14-time-of-showCharacters: 1302072346858
calibration_task-15-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726753655,""which"":100}
calibration_task-15-keypress_before_show_prompt_count: 1
calibration_task-15-reaction-time: 594
calibration_task-15-time-of-doTask: 1302072349171
calibration_task-15-time-of-keypress: 1302072353655
calibration_task-15-time-of-showCharacters: 1302072353061
calibration_task-16-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726756343,""which"":98}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 422
calibration_task-16-time-of-doTask: 1302072354686
calibration_task-16-time-of-keypress: 1302072356343
calibration_task-16-time-of-showCharacters: 1302072355921
calibration_task-17-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726762547,""which"":100}
calibration_task-17-keypress_before_show_prompt_count: 1
calibration_task-17-reaction-time: 2094
calibration_task-17-time-of-doTask: 1302072357359
calibration_task-17-time-of-keypress: 1302072362547
calibration_task-17-time-of-showCharacters: 1302072360453
calibration_task-18-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726767359,""which"":100}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 2906
calibration_task-18-time-of-doTask: 1302072363562
calibration_task-18-time-of-keypress: 1302072367359
calibration_task-18-time-of-showCharacters: 1302072364453
calibration_task-19-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726781375,""which"":100}
calibration_task-19-keypress_before_show_prompt_count: 3
calibration_task-19-reaction-time: 1547
calibration_task-19-time-of-doTask: 1302072368390
calibration_task-19-time-of-keypress: 1302072381375
calibration_task-19-time-of-showCharacters: 1302072379828
calibration_task-2-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726678392,""which"":100}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 2562
calibration_task-2-time-of-doTask: 1302072275017
calibration_task-2-time-of-keypress: 1302072278392
calibration_task-2-time-of-showCharacters: 1302072275830
calibration_task-20-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726783500,""which"":100}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 313
calibration_task-20-time-of-doTask: 1302072382390
calibration_task-20-time-of-keypress: 1302072383500
calibration_task-20-time-of-showCharacters: 1302072383187
calibration_task-21-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726789937,""which"":100}
calibration_task-21-keypress_before_show_prompt_count: 3
calibration_task-21-reaction-time: 1031
calibration_task-21-time-of-doTask: 1302072384515
calibration_task-21-time-of-keypress: 1302072389937
calibration_task-21-time-of-showCharacters: 1302072388906
calibration_task-22-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726793000,""which"":97}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 907
calibration_task-22-time-of-doTask: 1302072390968
calibration_task-22-time-of-keypress: 1302072393000
calibration_task-22-time-of-showCharacters: 1302072392093
calibration_task-23-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726795672,""which"":100}
calibration_task-23-keypress_before_show_prompt_count: 0
calibration_task-23-reaction-time: 250
calibration_task-23-time-of-doTask: 1302072394031
calibration_task-23-time-of-keypress: 1302072395672
calibration_task-23-time-of-showCharacters: 1302072395422
calibration_task-24-keypress: {""altKey"":false,""charCode"":98,""ctrlKey"":false,""keyCode"":98,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726798906,""which"":98}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 1422
calibration_task-24-time-of-doTask: 1302072396687
calibration_task-24-time-of-keypress: 1302072398906
calibration_task-24-time-of-showCharacters: 1302072397484
calibration_task-3-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726682205,""which"":97}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 1750
calibration_task-3-time-of-doTask: 1302072279408
calibration_task-3-time-of-keypress: 1302072282205
calibration_task-3-time-of-showCharacters: 1302072280455
calibration_task-4-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726685705,""which"":97}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 1406
calibration_task-4-time-of-doTask: 1302072283220
calibration_task-4-time-of-keypress: 1302072285705
calibration_task-4-time-of-showCharacters: 1302072284299
calibration_task-5-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301726696375,""which"":97}
calibration_task-5-keypress_before_show_prompt_count: 1
