calibration_task-0-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728762113,""which"":13}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 1408
calibration_task-0-time-of-doTask: 1302074359105
calibration_task-0-time-of-keypress: 1302074362113
calibration_task-0-time-of-showCharacters: 1302074360705
calibration_task-1-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728764710,""which"":13}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 305
calibration_task-1-time-of-doTask: 1302074363117
calibration_task-1-time-of-keypress: 1302074364710
calibration_task-1-time-of-showCharacters: 1302074364405
calibration_task-10-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728788919,""which"":13}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 232
calibration_task-10-time-of-doTask: 1302074387698
calibration_task-10-time-of-keypress: 1302074388919
calibration_task-10-time-of-showCharacters: 1302074388687
calibration_task-11-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728791010,""which"":13}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 222
calibration_task-11-time-of-doTask: 1302074389922
calibration_task-11-time-of-keypress: 1302074391011
calibration_task-11-time-of-showCharacters: 1302074390789
calibration_task-12-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728793007,""which"":13}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 227
calibration_task-12-time-of-doTask: 1302074392014
calibration_task-12-time-of-keypress: 1302074393007
calibration_task-12-time-of-showCharacters: 1302074392780
calibration_task-13-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728797363,""which"":13}
calibration_task-13-keypress_before_show_prompt_count: 1
calibration_task-13-reaction-time: 227
calibration_task-13-time-of-doTask: 1302074394011
calibration_task-13-time-of-keypress: 1302074397364
calibration_task-13-time-of-showCharacters: 1302074397137
calibration_task-14-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728800089,""which"":13}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 220
calibration_task-14-time-of-doTask: 1302074398367
calibration_task-14-time-of-keypress: 1302074400089
calibration_task-14-time-of-showCharacters: 1302074399869
calibration_task-15-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728802719,""which"":13}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 202
calibration_task-15-time-of-doTask: 1302074401176
calibration_task-15-time-of-keypress: 1302074402719
calibration_task-15-time-of-showCharacters: 1302074402517
calibration_task-16-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728804684,""which"":13}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 302
calibration_task-16-time-of-doTask: 1302074403716
calibration_task-16-time-of-keypress: 1302074404684
calibration_task-16-time-of-showCharacters: 1302074404382
calibration_task-17-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728807029,""which"":13}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 219
calibration_task-17-time-of-doTask: 1302074405685
calibration_task-17-time-of-keypress: 1302074407029
calibration_task-17-time-of-showCharacters: 1302074406810
calibration_task-18-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728811768,""which"":13}
calibration_task-18-keypress_before_show_prompt_count: 1
calibration_task-18-reaction-time: 290
calibration_task-18-time-of-doTask: 1302074408033
calibration_task-18-time-of-keypress: 1302074411768
calibration_task-18-time-of-showCharacters: 1302074411478
calibration_task-19-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728816456,""which"":13}
calibration_task-19-keypress_before_show_prompt_count: 1
calibration_task-19-reaction-time: 226
calibration_task-19-time-of-doTask: 1302074412768
calibration_task-19-time-of-keypress: 1302074416457
calibration_task-19-time-of-showCharacters: 1302074416231
calibration_task-2-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728767308,""which"":13}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 194
calibration_task-2-time-of-doTask: 1302074365714
calibration_task-2-time-of-keypress: 1302074367309
calibration_task-2-time-of-showCharacters: 1302074367115
calibration_task-20-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728819688,""which"":13}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 689
calibration_task-20-time-of-doTask: 1302074417456
calibration_task-20-time-of-keypress: 1302074419689
calibration_task-20-time-of-showCharacters: 1302074419000
calibration_task-21-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728821843,""which"":13}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 278
calibration_task-21-time-of-doTask: 1302074420689
calibration_task-21-time-of-keypress: 1302074421844
calibration_task-21-time-of-showCharacters: 1302074421566
calibration_task-22-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728824315,""which"":13}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 217
calibration_task-22-time-of-doTask: 1302074422840
calibration_task-22-time-of-keypress: 1302074424315
calibration_task-22-time-of-showCharacters: 1302074424098
calibration_task-23-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728826533,""which"":13}
calibration_task-23-keypress_before_show_prompt_count: 0
calibration_task-23-reaction-time: 225
calibration_task-23-time-of-doTask: 1302074425317
calibration_task-23-time-of-keypress: 1302074426534
calibration_task-23-time-of-showCharacters: 1302074426309
calibration_task-24-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728828846,""which"":13}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 237
calibration_task-24-time-of-doTask: 1302074427538
calibration_task-24-time-of-keypress: 1302074428846
calibration_task-24-time-of-showCharacters: 1302074428609
calibration_task-3-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728769748,""which"":13}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 204
calibration_task-3-time-of-doTask: 1302074368312
calibration_task-3-time-of-keypress: 1302074369748
calibration_task-3-time-of-showCharacters: 1302074369544
calibration_task-4-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728772346,""which"":13}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 234
calibration_task-4-time-of-doTask: 1302074370751
calibration_task-4-time-of-keypress: 1302074372346
calibration_task-4-time-of-showCharacters: 1302074372112
calibration_task-5-keypress: {""altKey"":false,""charCode"":0,""ctrlKey"":false,""keyCode"":13,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301728777511,""which"":13}
calibration_task-5-keypress_before_show_prompt_count: 1
calibration_task-5-reaction-time: 313
calibration_task-5-time-of-doTask: 1302074373351
