calibration_task-0-keypress: {""altKey"":false,""charCode"":118,""ctrlKey"":false,""keyCode"":118,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724900354,""which"":118}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 22561
calibration_task-0-time-of-doTask: 1302070476583
calibration_task-0-time-of-keypress: 1302070500355
calibration_task-0-time-of-showCharacters: 1302070477794
calibration_task-1-keypress: {""altKey"":false,""charCode"":104,""ctrlKey"":false,""keyCode"":104,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724902671,""which"":104}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 468
calibration_task-1-time-of-doTask: 1302070501361
calibration_task-1-time-of-keypress: 1302070502671
calibration_task-1-time-of-showCharacters: 1302070502203
calibration_task-10-keypress: {""altKey"":false,""charCode"":114,""ctrlKey"":false,""keyCode"":114,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724932806,""which"":114}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 213
calibration_task-10-time-of-doTask: 1302070531646
calibration_task-10-time-of-keypress: 1302070532806
calibration_task-10-time-of-showCharacters: 1302070532593
calibration_task-11-keypress: {""altKey"":false,""charCode"":121,""ctrlKey"":false,""keyCode"":121,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724934770,""which"":121}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 190
calibration_task-11-time-of-doTask: 1302070533810
calibration_task-11-time-of-keypress: 1302070534770
calibration_task-11-time-of-showCharacters: 1302070534580
calibration_task-12-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724936670,""which"":103}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 157
calibration_task-12-time-of-doTask: 1302070535773
calibration_task-12-time-of-keypress: 1302070536671
calibration_task-12-time-of-showCharacters: 1302070536514
calibration_task-13-keypress: {""altKey"":false,""charCode"":104,""ctrlKey"":false,""keyCode"":104,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724943127,""which"":104}
calibration_task-13-keypress_before_show_prompt_count: 2
calibration_task-13-reaction-time: 226
calibration_task-13-time-of-doTask: 1302070537674
calibration_task-13-time-of-keypress: 1302070543127
calibration_task-13-time-of-showCharacters: 1302070542901
calibration_task-14-keypress: {""altKey"":false,""charCode"":106,""ctrlKey"":false,""keyCode"":106,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724945650,""which"":106}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 182
calibration_task-14-time-of-doTask: 1302070544129
calibration_task-14-time-of-keypress: 1302070545650
calibration_task-14-time-of-showCharacters: 1302070545468
calibration_task-15-keypress: {""altKey"":false,""charCode"":107,""ctrlKey"":false,""keyCode"":107,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724947942,""which"":107}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 155
calibration_task-15-time-of-doTask: 1302070546653
calibration_task-15-time-of-keypress: 1302070547942
calibration_task-15-time-of-showCharacters: 1302070547787
calibration_task-16-keypress: {""altKey"":false,""charCode"":117,""ctrlKey"":false,""keyCode"":117,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724952448,""which"":117}
calibration_task-16-keypress_before_show_prompt_count: 1
calibration_task-16-reaction-time: 167
calibration_task-16-time-of-doTask: 1302070548952
calibration_task-16-time-of-keypress: 1302070552449
calibration_task-16-time-of-showCharacters: 1302070552282
