calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724879891,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 17100
calibration_task-0-time-of-doTask: 1302070462086
calibration_task-0-time-of-keypress: 1302070479891
calibration_task-0-time-of-showCharacters: 1302070462791
calibration_task-1-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724883098,""which"":97}
calibration_task-1-keypress_before_show_prompt_count: 0
calibration_task-1-reaction-time: 1539
calibration_task-1-time-of-doTask: 1302070480896
calibration_task-1-time-of-keypress: 1302070483099
calibration_task-1-time-of-showCharacters: 1302070481560
calibration_task-10-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724913102,""which"":97}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 350
calibration_task-10-time-of-doTask: 1302070511646
calibration_task-10-time-of-keypress: 1302070513102
calibration_task-10-time-of-showCharacters: 1302070512752
calibration_task-11-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724915138,""which"":100}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 241
calibration_task-11-time-of-doTask: 1302070514106
calibration_task-11-time-of-keypress: 1302070515138
calibration_task-11-time-of-showCharacters: 1302070514897
calibration_task-12-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724917866,""which"":97}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 179
calibration_task-12-time-of-doTask: 1302070516142
calibration_task-12-time-of-keypress: 1302070517866
calibration_task-12-time-of-showCharacters: 1302070517687
calibration_task-13-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724920358,""which"":100}
calibration_task-13-keypress_before_show_prompt_count: 0
calibration_task-13-reaction-time: 190
calibration_task-13-time-of-doTask: 1302070518869
calibration_task-13-time-of-keypress: 1302070520358
calibration_task-13-time-of-showCharacters: 1302070520168
calibration_task-14-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":97,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724922525,""which"":97}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 329
calibration_task-14-time-of-doTask: 1302070521360
calibration_task-14-time-of-keypress: 1302070522525
calibration_task-14-time-of-showCharacters: 1302070522196
calibration_task-15-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724924626,""which"":100}
calibration_task-15-keypress_before_show_prompt_count: 0
calibration_task-15-reaction-time: 211
calibration_task-15-time-of-doTask: 1302070523528
calibration_task-15-time-of-keypress: 1302070524626
calibration_task-15-time-of-showCharacters: 1302070524415
calibration_task-16-keypress: {""altKey"":false,""charCode"":100,""ctrlKey"":false,""keyCode"":100,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724927007,""which"":100}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 216
calibration_task-16-time-of-doTask: 1302070525630
calibration_task-16-time-of-keypress: 1302070527007
calibration_task-16-time-of-showCharacters: 1302070526791
calibration_task-17-keypress: {""altKey"":false,""charCode"":102,""ctrlKey"":false,""keyCode"":102,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724929319,""which"":102}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 305
calibration_task-17-time-of-doTask: 1302070528011
calibration_task-17-time-of-keypress: 1302070529320
calibration_task-17-time-of-showCharacters: 1302070529015
calibration_task-18-keypress: {""altKey"":false,""charCode"":102,""ctrlKey"":false,""keyCode"":102,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724931263,""which"":102}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 288
calibration_task-18-time-of-doTask: 1302070530324
calibration_task-18-time-of-keypress: 1302070531263
calibration_task-18-time-of-showCharacters: 1302070530975
calibration_task-19-keypress: {""altKey"":false,""charCode"":103,""ctrlKey"":false,""keyCode"":103,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301724933823,""which"":103}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 219
calibration_task-19-time-of-doTask: 1302070532267
calibration_task-19-time-of-keypress: 1302070533826
calibration_task-19-time-of-showCharacters: 1302070533607
