calibration_task-0-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729524047,""which"":97}
calibration_task-0-keypress_before_show_prompt_count: 0
calibration_task-0-reaction-time: 1703
calibration_task-0-time-of-doTask: 1302075120746
calibration_task-0-time-of-keypress: 1302075124048
calibration_task-0-time-of-showCharacters: 1302075122345
calibration_task-1-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729528411,""which"":97}
calibration_task-1-keypress_before_show_prompt_count: 1
calibration_task-1-reaction-time: 767
calibration_task-1-time-of-doTask: 1302075125053
calibration_task-1-time-of-keypress: 1302075128412
calibration_task-1-time-of-showCharacters: 1302075127645
calibration_task-10-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729553102,""which"":97}
calibration_task-10-keypress_before_show_prompt_count: 0
calibration_task-10-reaction-time: 241
calibration_task-10-time-of-doTask: 1302075151545
calibration_task-10-time-of-keypress: 1302075153103
calibration_task-10-time-of-showCharacters: 1302075152862
calibration_task-11-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729555447,""which"":97}
calibration_task-11-keypress_before_show_prompt_count: 0
calibration_task-11-reaction-time: 253
calibration_task-11-time-of-doTask: 1302075154107
calibration_task-11-time-of-keypress: 1302075155447
calibration_task-11-time-of-showCharacters: 1302075155194
calibration_task-12-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729557518,""which"":97}
calibration_task-12-keypress_before_show_prompt_count: 0
calibration_task-12-reaction-time: 303
calibration_task-12-time-of-doTask: 1302075156457
calibration_task-12-time-of-keypress: 1302075157518
calibration_task-12-time-of-showCharacters: 1302075157215
calibration_task-13-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729561860,""which"":97}
calibration_task-13-keypress_before_show_prompt_count: 1
calibration_task-13-reaction-time: 286
calibration_task-13-time-of-doTask: 1302075158523
calibration_task-13-time-of-keypress: 1302075161860
calibration_task-13-time-of-showCharacters: 1302075161574
calibration_task-14-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729564001,""which"":97}
calibration_task-14-keypress_before_show_prompt_count: 0
calibration_task-14-reaction-time: 284
calibration_task-14-time-of-doTask: 1302075162864
calibration_task-14-time-of-keypress: 1302075164001
calibration_task-14-time-of-showCharacters: 1302075163717
calibration_task-15-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729570144,""which"":97}
calibration_task-15-keypress_before_show_prompt_count: 2
calibration_task-15-reaction-time: 295
calibration_task-15-time-of-doTask: 1302075165005
calibration_task-15-time-of-keypress: 1302075170144
calibration_task-15-time-of-showCharacters: 1302075169849
calibration_task-16-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729572855,""which"":97}
calibration_task-16-keypress_before_show_prompt_count: 0
calibration_task-16-reaction-time: 280
calibration_task-16-time-of-doTask: 1302075171149
calibration_task-16-time-of-keypress: 1302075172857
calibration_task-16-time-of-showCharacters: 1302075172577
calibration_task-17-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729575579,""which"":97}
calibration_task-17-keypress_before_show_prompt_count: 0
calibration_task-17-reaction-time: 289
calibration_task-17-time-of-doTask: 1302075173863
calibration_task-17-time-of-keypress: 1302075175580
calibration_task-17-time-of-showCharacters: 1302075175291
calibration_task-18-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729578047,""which"":97}
calibration_task-18-keypress_before_show_prompt_count: 0
calibration_task-18-reaction-time: 530
calibration_task-18-time-of-doTask: 1302075176588
calibration_task-18-time-of-keypress: 1302075178048
calibration_task-18-time-of-showCharacters: 1302075177518
calibration_task-19-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729580662,""which"":97}
calibration_task-19-keypress_before_show_prompt_count: 0
calibration_task-19-reaction-time: 264
calibration_task-19-time-of-doTask: 1302075179052
calibration_task-19-time-of-keypress: 1302075180662
calibration_task-19-time-of-showCharacters: 1302075180398
calibration_task-2-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729531407,""which"":97}
calibration_task-2-keypress_before_show_prompt_count: 0
calibration_task-2-reaction-time: 497
calibration_task-2-time-of-doTask: 1302075129416
calibration_task-2-time-of-keypress: 1302075131408
calibration_task-2-time-of-showCharacters: 1302075130911
calibration_task-20-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729582813,""which"":97}
calibration_task-20-keypress_before_show_prompt_count: 0
calibration_task-20-reaction-time: 492
calibration_task-20-time-of-doTask: 1302075181667
calibration_task-20-time-of-keypress: 1302075182813
calibration_task-20-time-of-showCharacters: 1302075182321
calibration_task-21-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729585255,""which"":97}
calibration_task-21-keypress_before_show_prompt_count: 0
calibration_task-21-reaction-time: 295
calibration_task-21-time-of-doTask: 1302075183817
calibration_task-21-time-of-keypress: 1302075185255
calibration_task-21-time-of-showCharacters: 1302075184960
calibration_task-22-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729587336,""which"":97}
calibration_task-22-keypress_before_show_prompt_count: 0
calibration_task-22-reaction-time: 303
calibration_task-22-time-of-doTask: 1302075186259
calibration_task-22-time-of-keypress: 1302075187336
calibration_task-22-time-of-showCharacters: 1302075187033
calibration_task-23-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729590082,""which"":97}
calibration_task-23-keypress_before_show_prompt_count: 0
calibration_task-23-reaction-time: 257
calibration_task-23-time-of-doTask: 1302075188340
calibration_task-23-time-of-keypress: 1302075190082
calibration_task-23-time-of-showCharacters: 1302075189825
calibration_task-24-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729592671,""which"":97}
calibration_task-24-keypress_before_show_prompt_count: 0
calibration_task-24-reaction-time: 280
calibration_task-24-time-of-doTask: 1302075191087
calibration_task-24-time-of-keypress: 1302075192672
calibration_task-24-time-of-showCharacters: 1302075192392
calibration_task-3-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729533979,""which"":97}
calibration_task-3-keypress_before_show_prompt_count: 0
calibration_task-3-reaction-time: 284
calibration_task-3-time-of-doTask: 1302075132413
calibration_task-3-time-of-keypress: 1302075133980
calibration_task-3-time-of-showCharacters: 1302075133696
calibration_task-4-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729536101,""which"":97}
calibration_task-4-keypress_before_show_prompt_count: 0
calibration_task-4-reaction-time: 409
calibration_task-4-time-of-doTask: 1302075134985
calibration_task-4-time-of-keypress: 1302075136101
calibration_task-4-time-of-showCharacters: 1302075135692
calibration_task-5-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729541392,""which"":97}
calibration_task-5-keypress_before_show_prompt_count: 1
calibration_task-5-reaction-time: 337
calibration_task-5-time-of-doTask: 1302075137111
calibration_task-5-time-of-keypress: 1302075141392
calibration_task-5-time-of-showCharacters: 1302075141055
calibration_task-6-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729543792,""which"":97}
calibration_task-6-keypress_before_show_prompt_count: 0
calibration_task-6-reaction-time: 318
calibration_task-6-time-of-doTask: 1302075142397
calibration_task-6-time-of-keypress: 1302075143793
calibration_task-6-time-of-showCharacters: 1302075143475
calibration_task-7-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729545893,""which"":97}
calibration_task-7-keypress_before_show_prompt_count: 0
calibration_task-7-reaction-time: 276
calibration_task-7-time-of-doTask: 1302075144798
calibration_task-7-time-of-keypress: 1302075145894
calibration_task-7-time-of-showCharacters: 1302075145618
calibration_task-8-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729548469,""which"":97}
calibration_task-8-keypress_before_show_prompt_count: 0
calibration_task-8-reaction-time: 573
calibration_task-8-time-of-doTask: 1302075146898
calibration_task-8-time-of-keypress: 1302075148469
calibration_task-8-time-of-showCharacters: 1302075147896
calibration_task-9-keypress: {""altKey"":false,""charCode"":97,""ctrlKey"":false,""keyCode"":0,""metaKey"":false,""shiftKey"":false,""timeStamp"":1301729550540,""which"":97}
calibration_task-9-keypress_before_show_prompt_count: 0
calibration_task-9-reaction-time: 290
calibration_task-9-time-of-doTask: 1302075149473
calibration_task-9-time-of-keypress: 1302075150540
calibration_task-9-time-of-showCharacters: 1302075150250
duration: 0y 0d 0h 19m 53s 877ms
feedback: This was very easy task.
form-load-time: 1302075085355
form-submit-time: 1302076294821
jQuery.browser.mozilla: true
jQuery.browser.msie: 
jQuery.browser.opera: 
jQuery.browser.safari: 
jQuery.browser.version: 2.0
jQuery.browser.webkit: 
navigator.appCodeName: Mozilla
navigator.appName: Netscape
navigator.appVersion: 5.0 (Windows)
navigator.platform: Win32
navigator.userAgent: Mozilla/5.0 (Windows NT 6.1; rv:2.0) Gecko/20100101 Firefox/4.0
navigator.vendor: 
reject: 
